Item_ID,Item_Name,Category,Date,Last_Month_Sales,Capacity,Last_Year_Sales,Weather,Predicted_Sales,City_Tier,On_promotion,Outlet
9,Dish Soap,Household Items,01-05-2023,177,213,3216,Rainy,165,2,1,1
30,Toothpaste,Personal Care,01-05-2023,490,296,5055,Cloudy,453,1,0,1
12,Garbage Bags,Household Items,01-05-2023,143,671,3375,Snowy,135,1,0,1
20,Popcorn,Snacks,01-05-2023,136,344,5054,Windy,148,2,1,2
28,Sushi,Fresh Food,01-05-2023,287,950,5127,Cloudy,317,3,1,1
12,Garbage Bags,Household Items,01-05-2023,400,696,2022,Sunny,336,2,1,3
10,Energy Drink,Beverages,01-05-2023,216,597,4139,Cloudy,226,2,0,3
8,Deodorant,Personal Care,02-05-2023,330,508,3654,Cloudy,314,1,1,1
11,Fruit Cup,Fresh Food,02-05-2023,467,958,2778,Sunny,494,3,1,3
27,Sour Cream,Dairy,02-05-2023,145,343,5821,Rainy,160,1,1,1
27,Sour Cream,Dairy,02-05-2023,191,966,4656,Windy,186,1,1,1
15,Laundry Detergent,Household Items,02-05-2023,138,780,4227,Snowy,148,3,0,3
3,Candy Bar,Snacks,02-05-2023,376,401,4794,Windy,491,2,0,1
32,Yogurt,Dairy,02-05-2023,493,249,2395,Windy,545,1,1,3
17,Milk,Dairy,02-05-2023,162,865,9760,Sunny,137,1,1,2
19,Paper Towels,Household Items,02-05-2023,234,257,5084,Sunny,203,1,0,1
16,Lotion,Personal Care,02-05-2023,176,433,2829,Snowy,161,3,0,2
5,Chips,Snacks,02-05-2023,314,755,2110,Snowy,342,3,0,3
18,Nuts,Snacks,02-05-2023,497,649,3836,Rainy,427,3,0,2
30,Toothpaste,Personal Care,02-05-2023,117,278,2545,Snowy,103,3,0,2
6,Coffee,Beverages,02-05-2023,478,838,5238,Rainy,479,3,0,3
32,Yogurt,Dairy,02-05-2023,352,224,4330,Rainy,304,2,1,2
5,Chips,Snacks,02-05-2023,469,937,2571,Snowy,496,1,0,2
10,Energy Drink,Beverages,02-05-2023,359,495,3426,Cloudy,341,3,1,3
15,Laundry Detergent,Household Items,02-05-2023,259,444,3306,Sunny,256,2,0,2
16,Lotion,Personal Care,02-05-2023,319,978,2756,Snowy,350,2,1,3
32,Yogurt,Dairy,02-05-2023,120,339,4312,Windy,115,1,1,2
10,Energy Drink,Beverages,02-05-2023,150,606,2540,Sunny,159,3,1,3
12,Garbage Bags,Household Items,02-05-2023,467,999,2847,Sunny,480,2,0,3
5,Chips,Snacks,02-05-2023,364,714,4492,Snowy,345,2,1,2
25,Soap,Personal Care,02-05-2023,126,711,2516,Rainy,144,1,0,2
15,Laundry Detergent,Household Items,02-05-2023,306,821,2281,Cloudy,305,3,1,2
9,Dish Soap,Household Items,02-05-2023,400,747,5760,Rainy,369,2,1,1
30,Toothpaste,Personal Care,02-05-2023,414,532,5680,Snowy,421,2,1,1
32,Yogurt,Dairy,02-05-2023,129,772,3467,Cloudy,110,3,1,1
14,Juice,Beverages,02-05-2023,326,859,4522,Sunny,333,1,0,3
21,Pretzels,Snacks,02-05-2023,406,569,3495,Snowy,361,2,1,2
2,Buttermilk,Dairy,02-05-2023,243,620,4263,Snowy,300,1,0,3
27,Sour Cream,Dairy,02-05-2023,254,860,3223,Snowy,247,3,0,1
18,Nuts,Snacks,02-05-2023,156,539,4061,Cloudy,176,3,0,2
20,Popcorn,Snacks,02-05-2023,475,608,2000,Cloudy,551,1,0,3
5,Chips,Snacks,02-05-2023,452,976,2513,Cloudy,504,2,0,2
16,Lotion,Personal Care,02-05-2023,106,645,4077,Sunny,100,1,0,3
28,Sushi,Fresh Food,02-05-2023,113,454,4365,Sunny,125,3,0,2
10,Energy Drink,Beverages,02-05-2023,405,654,4920,Sunny,358,1,0,1
5,Chips,Snacks,02-05-2023,212,228,3648,Windy,198,2,0,1
25,Soap,Personal Care,03-05-2023,175,208,5145,Windy,169,1,1,2
9,Dish Soap,Household Items,03-05-2023,210,815,2827,Snowy,265,1,1,3
18,Nuts,Snacks,03-05-2023,261,912,3257,Sunny,308,3,0,1
20,Popcorn,Snacks,03-05-2023,354,654,4300,Snowy,318,3,0,1
10,Energy Drink,Beverages,03-05-2023,472,424,5576,Rainy,398,1,0,1
8,Deodorant,Personal Care,03-05-2023,150,927,4223,Windy,160,2,1,2
23,Sandwich,Fresh Food,03-05-2023,302,487,4092,Windy,323,1,0,2
3,Candy Bar,Snacks,03-05-2023,485,269,4794,Snowy,487,1,0,3
2,Buttermilk,Dairy,03-05-2023,431,364,4263,Snowy,439,2,1,3
28,Sushi,Fresh Food,03-05-2023,248,604,5520,Cloudy,254,1,1,3
6,Coffee,Beverages,03-05-2023,192,524,5017,Cloudy,182,1,0,2
25,Soap,Personal Care,03-05-2023,298,400,5347,Windy,283,2,0,2
32,Yogurt,Dairy,03-05-2023,224,987,2166,Sunny,200,1,1,3
2,Buttermilk,Dairy,03-05-2023,436,637,4263,Snowy,422,1,1,3
15,Laundry Detergent,Household Items,03-05-2023,274,228,4226,Snowy,255,1,0,2
15,Laundry Detergent,Household Items,03-05-2023,383,693,5107,Windy,385,3,1,3
21,Pretzels,Snacks,03-05-2023,174,530,2236,Rainy,193,3,1,1
20,Popcorn,Snacks,03-05-2023,355,568,3492,Windy,362,2,1,2
14,Juice,Beverages,03-05-2023,448,906,3709,Windy,438,3,0,3
25,Soap,Personal Care,03-05-2023,339,413,3639,Sunny,328,1,1,2
29,Toilet Paper,Household Items,03-05-2023,104,429,4916,Cloudy,106,2,0,1
8,Deodorant,Personal Care,03-05-2023,251,654,5932,Sunny,243,3,1,2
11,Fruit Cup,Fresh Food,03-05-2023,376,420,3752,Rainy,357,1,1,2
31,Water,Beverages,03-05-2023,215,652,4367,Cloudy,212,3,1,2
27,Sour Cream,Dairy,03-05-2023,177,769,4497,Windy,174,3,1,2
3,Candy Bar,Snacks,03-05-2023,123,697,4794,Sunny,117,3,0,1
6,Coffee,Beverages,03-05-2023,386,959,3790,Rainy,381,1,0,2
18,Nuts,Snacks,03-05-2023,494,854,5161,Cloudy,516,3,1,2
1,Butter,Dairy,03-05-2023,315,669,5776,Cloudy,290,2,0,3
3,Candy Bar,Snacks,03-05-2023,477,492,4794,Snowy,472,2,1,2
30,Toothpaste,Personal Care,03-05-2023,177,470,2224,Snowy,185,1,0,3
3,Candy Bar,Snacks,03-05-2023,325,644,4794,Cloudy,285,3,1,1
15,Laundry Detergent,Household Items,03-05-2023,479,893,5056,Windy,549,3,1,1
19,Paper Towels,Household Items,03-05-2023,135,657,4789,Sunny,142,1,1,1
6,Coffee,Beverages,03-05-2023,173,499,2288,Cloudy,157,3,1,1
6,Coffee,Beverages,03-05-2023,443,415,2233,Rainy,454,3,0,3
25,Soap,Personal Care,03-05-2023,321,468,3107,Sunny,287,1,0,2
14,Juice,Beverages,03-05-2023,134,859,4030,Rainy,149,3,0,1
10,Energy Drink,Beverages,03-05-2023,223,504,2790,Rainy,230,3,1,2
1,Butter,Dairy,03-05-2023,499,982,5776,Sunny,532,1,0,3
4,Cheese,Dairy,03-05-2023,482,817,7587,Snowy,506,2,1,3
14,Juice,Beverages,03-05-2023,209,365,4948,Windy,220,3,0,3
10,Energy Drink,Beverages,03-05-2023,435,589,5619,Rainy,426,3,1,1
11,Fruit Cup,Fresh Food,03-05-2023,199,311,5715,Cloudy,217,3,0,2
14,Juice,Beverages,03-05-2023,216,617,2387,Rainy,216,2,0,2
6,Coffee,Beverages,03-05-2023,244,609,3308,Cloudy,242,2,0,2
22,Salad,Fresh Food,03-05-2023,240,461,3432,Sunny,221,2,0,3
21,Pretzels,Snacks,03-05-2023,156,524,4846,Cloudy,137,2,1,1
30,Toothpaste,Personal Care,03-05-2023,147,875,2389,Windy,148,2,0,3
23,Sandwich,Fresh Food,03-05-2023,193,458,4771,Snowy,201,1,0,3
6,Coffee,Beverages,03-05-2023,219,500,3417,Sunny,227,1,0,2
1,Butter,Dairy,03-05-2023,278,911,5776,Sunny,296,2,1,3
3,Candy Bar,Snacks,03-05-2023,237,786,4794,Sunny,227,1,1,2
23,Sandwich,Fresh Food,03-05-2023,308,668,2337,Snowy,327,2,1,1
23,Sandwich,Fresh Food,03-05-2023,172,780,4887,Cloudy,186,1,0,2
30,Toothpaste,Personal Care,03-05-2023,308,585,4561,Rainy,376,1,0,1
12,Garbage Bags,Household Items,03-05-2023,409,589,5377,Rainy,396,3,0,2
2,Buttermilk,Dairy,03-05-2023,190,266,4263,Cloudy,203,3,1,3
27,Sour Cream,Dairy,03-05-2023,249,267,2790,Windy,259,3,1,3
23,Sandwich,Fresh Food,03-05-2023,480,233,2913,Windy,509,1,0,1
5,Chips,Snacks,03-05-2023,140,508,5311,Rainy,115,3,0,1
26,Soda,Beverages,04-05-2023,253,813,3750,Sunny,265,1,0,1
32,Yogurt,Dairy,04-05-2023,112,439,3855,Snowy,116,3,1,2
16,Lotion,Personal Care,04-05-2023,439,324,2870,Windy,495,1,0,2
23,Sandwich,Fresh Food,04-05-2023,482,257,5508,Windy,537,1,1,1
28,Sushi,Fresh Food,04-05-2023,247,520,4772,Rainy,274,2,1,3
8,Deodorant,Personal Care,04-05-2023,364,859,4231,Sunny,408,2,1,2
22,Salad,Fresh Food,04-05-2023,451,948,3567,Rainy,423,2,0,2
1,Butter,Dairy,04-05-2023,449,938,5776,Rainy,385,2,1,2
21,Pretzels,Snacks,04-05-2023,285,850,5638,Snowy,274,3,1,1
32,Yogurt,Dairy,04-05-2023,341,418,3564,Rainy,288,3,0,1
9,Dish Soap,Household Items,04-05-2023,106,885,2461,Snowy,95,2,1,1
14,Juice,Beverages,04-05-2023,385,864,2335,Snowy,416,3,0,1
27,Sour Cream,Dairy,04-05-2023,489,224,5686,Windy,464,2,0,1
20,Popcorn,Snacks,04-05-2023,294,521,5661,Cloudy,341,2,1,3
32,Yogurt,Dairy,04-05-2023,414,873,3855,Rainy,473,2,1,3
25,Soap,Personal Care,04-05-2023,423,672,3764,Rainy,404,1,1,1
29,Toilet Paper,Household Items,04-05-2023,274,231,5066,Sunny,253,2,1,2
27,Sour Cream,Dairy,04-05-2023,351,644,3502,Snowy,364,1,1,1
19,Paper Towels,Household Items,04-05-2023,300,567,2384,Cloudy,293,2,1,3
16,Lotion,Personal Care,04-05-2023,355,939,4396,Windy,368,1,0,3
26,Soda,Beverages,04-05-2023,354,541,3489,Windy,369,2,0,2
21,Pretzels,Snacks,04-05-2023,445,767,2159,Sunny,478,1,0,3
29,Toilet Paper,Household Items,04-05-2023,109,269,2236,Snowy,121,2,0,1
27,Sour Cream,Dairy,04-05-2023,472,975,2734,Rainy,456,1,0,2
30,Toothpaste,Personal Care,04-05-2023,255,714,4193,Cloudy,279,3,1,1
19,Paper Towels,Household Items,04-05-2023,305,556,4470,Cloudy,343,2,0,1
16,Lotion,Personal Care,04-05-2023,125,613,3121,Sunny,132,2,0,2
16,Lotion,Personal Care,04-05-2023,411,773,4846,Snowy,426,1,1,1
11,Fruit Cup,Fresh Food,04-05-2023,236,417,2952,Windy,272,1,0,3
5,Chips,Snacks,04-05-2023,284,522,2014,Cloudy,263,2,1,1
25,Soap,Personal Care,04-05-2023,138,228,4152,Rainy,134,2,0,2
24,Shampoo,Personal Care,04-05-2023,339,401,2739,Windy,308,1,1,2
6,Coffee,Beverages,04-05-2023,121,849,3073,Rainy,116,3,1,2
14,Juice,Beverages,04-05-2023,172,282,5730,Snowy,178,3,0,1
15,Laundry Detergent,Household Items,04-05-2023,472,729,5719,Sunny,528,3,0,2
29,Toilet Paper,Household Items,04-05-2023,478,619,5096,Cloudy,454,2,0,2
18,Nuts,Snacks,04-05-2023,392,491,4039,Sunny,370,1,0,1
18,Nuts,Snacks,04-05-2023,220,352,3213,Cloudy,205,2,0,3
29,Toilet Paper,Household Items,04-05-2023,184,321,5328,Cloudy,197,1,0,1
2,Buttermilk,Dairy,04-05-2023,101,497,4263,Rainy,104,2,1,2
11,Fruit Cup,Fresh Food,04-05-2023,211,398,2095,Sunny,252,1,1,2
26,Soda,Beverages,04-05-2023,435,916,2537,Snowy,474,2,1,1
18,Nuts,Snacks,04-05-2023,168,344,3066,Sunny,165,2,0,3
12,Garbage Bags,Household Items,04-05-2023,123,309,4716,Cloudy,111,3,0,2
14,Juice,Beverages,04-05-2023,420,316,3489,Snowy,453,3,0,2
15,Laundry Detergent,Household Items,04-05-2023,276,694,4266,Windy,264,2,0,2
19,Paper Towels,Household Items,04-05-2023,176,634,2031,Rainy,175,2,0,1
12,Garbage Bags,Household Items,04-05-2023,241,855,2474,Sunny,269,2,0,2
24,Shampoo,Personal Care,04-05-2023,256,718,2992,Cloudy,216,3,0,3
12,Garbage Bags,Household Items,04-05-2023,205,823,4674,Cloudy,206,2,1,2
7,Cream,Dairy,04-05-2023,472,224,5845,Cloudy,425,1,0,2
19,Paper Towels,Household Items,04-05-2023,322,854,4124,Snowy,281,2,1,3
11,Fruit Cup,Fresh Food,04-05-2023,496,788,2711,Windy,471,1,0,2
23,Sandwich,Fresh Food,05-05-2023,367,568,5766,Snowy,352,3,1,1
5,Chips,Snacks,05-05-2023,190,949,3799,Windy,191,1,1,1
1,Butter,Dairy,05-05-2023,415,984,5776,Rainy,336,2,1,1
5,Chips,Snacks,05-05-2023,266,611,2223,Rainy,295,3,1,3
32,Yogurt,Dairy,05-05-2023,344,221,4338,Cloudy,309,2,0,2
28,Sushi,Fresh Food,05-05-2023,318,686,3959,Cloudy,307,3,1,1
30,Toothpaste,Personal Care,05-05-2023,357,915,5893,Cloudy,360,3,0,3
4,Cheese,Dairy,05-05-2023,271,803,7587,Snowy,287,1,0,2
16,Lotion,Personal Care,05-05-2023,321,623,5684,Windy,294,2,0,3
9,Dish Soap,Household Items,05-05-2023,114,569,5375,Snowy,109,1,0,1
23,Sandwich,Fresh Food,05-05-2023,104,233,5863,Windy,105,3,0,1
22,Salad,Fresh Food,05-05-2023,241,924,5122,Windy,240,2,0,1
28,Sushi,Fresh Food,05-05-2023,316,445,2447,Windy,328,3,0,3
6,Coffee,Beverages,05-05-2023,216,804,5876,Rainy,233,2,1,3
1,Butter,Dairy,05-05-2023,337,372,5776,Sunny,344,3,0,1
12,Garbage Bags,Household Items,05-05-2023,415,457,3315,Windy,455,1,0,3
19,Paper Towels,Household Items,05-05-2023,432,530,2721,Snowy,345,3,1,1
18,Nuts,Snacks,05-05-2023,418,737,5337,Sunny,500,2,1,1
11,Fruit Cup,Fresh Food,05-05-2023,496,965,5213,Cloudy,533,3,1,2
6,Coffee,Beverages,05-05-2023,194,608,5951,Windy,188,2,1,3
30,Toothpaste,Personal Care,05-05-2023,217,772,4278,Sunny,193,2,0,1
15,Laundry Detergent,Household Items,05-05-2023,200,587,5165,Sunny,215,2,1,1
18,Nuts,Snacks,05-05-2023,228,284,4116,Rainy,239,1,1,3
1,Butter,Dairy,05-05-2023,418,513,5776,Sunny,419,3,0,2
3,Candy Bar,Snacks,05-05-2023,397,230,4794,Snowy,395,2,1,2
19,Paper Towels,Household Items,05-05-2023,157,285,2000,Windy,126,1,0,1
27,Sour Cream,Dairy,05-05-2023,189,695,5732,Sunny,191,1,0,3
11,Fruit Cup,Fresh Food,05-05-2023,410,503,2057,Cloudy,461,2,1,2
1,Butter,Dairy,05-05-2023,232,295,5776,Sunny,257,2,1,3
20,Popcorn,Snacks,05-05-2023,240,514,2983,Snowy,208,1,1,3
8,Deodorant,Personal Care,05-05-2023,409,331,3711,Rainy,346,2,0,1
9,Dish Soap,Household Items,05-05-2023,120,990,2719,Sunny,107,2,0,2
4,Cheese,Dairy,05-05-2023,297,431,7587,Cloudy,244,1,1,1
25,Soap,Personal Care,05-05-2023,113,223,5666,Snowy,113,1,0,2
21,Pretzels,Snacks,05-05-2023,271,753,5528,Rainy,296,3,0,2
20,Popcorn,Snacks,05-05-2023,359,221,5966,Cloudy,383,1,0,2
28,Sushi,Fresh Food,05-05-2023,293,706,5145,Rainy,286,1,0,2
31,Water,Beverages,05-05-2023,217,521,5587,Cloudy,191,2,0,2
26,Soda,Beverages,05-05-2023,197,256,5241,Rainy,202,2,1,3
24,Shampoo,Personal Care,05-05-2023,195,697,3024,Rainy,160,2,0,1
20,Popcorn,Snacks,05-05-2023,231,552,5382,Snowy,232,3,0,3
31,Water,Beverages,05-05-2023,125,396,3433,Cloudy,132,2,1,2
1,Butter,Dairy,05-05-2023,479,366,5776,Windy,393,2,1,1
23,Sandwich,Fresh Food,05-05-2023,304,278,2527,Cloudy,328,3,0,2
25,Soap,Personal Care,05-05-2023,188,963,2207,Windy,190,2,1,1
3,Candy Bar,Snacks,05-05-2023,419,454,4794,Snowy,459,1,0,3
30,Toothpaste,Personal Care,05-05-2023,384,885,3127,Sunny,348,2,1,1
20,Popcorn,Snacks,05-05-2023,286,761,4884,Windy,307,3,1,1
10,Energy Drink,Beverages,05-05-2023,484,300,2140,Cloudy,513,1,1,1
20,Popcorn,Snacks,05-05-2023,269,219,3621,Windy,273,1,1,1
27,Sour Cream,Dairy,05-05-2023,131,502,2007,Rainy,146,1,1,1
21,Pretzels,Snacks,05-05-2023,146,222,4783,Snowy,130,2,1,2
13,Ice Cream,Dairy,05-05-2023,317,403,4938,Cloudy,287,1,0,1
24,Shampoo,Personal Care,05-05-2023,113,992,2116,Snowy,123,2,0,1
3,Candy Bar,Snacks,05-05-2023,225,944,4794,Snowy,247,2,1,3
9,Dish Soap,Household Items,05-05-2023,249,230,3180,Rainy,262,3,1,1
1,Butter,Dairy,05-05-2023,101,994,5776,Sunny,86,2,1,3
32,Yogurt,Dairy,05-05-2023,379,388,2392,Cloudy,357,2,1,2
25,Soap,Personal Care,05-05-2023,306,526,4349,Cloudy,324,2,0,1
9,Dish Soap,Household Items,05-05-2023,207,866,3534,Snowy,195,2,1,3
18,Nuts,Snacks,05-05-2023,198,568,5771,Snowy,195,2,1,3
10,Energy Drink,Beverages,05-05-2023,366,921,5834,Rainy,417,2,0,2
29,Toilet Paper,Household Items,05-05-2023,209,571,5859,Cloudy,214,2,0,1
12,Garbage Bags,Household Items,06-05-2023,243,741,2236,Snowy,244,3,0,1
23,Sandwich,Fresh Food,06-05-2023,496,428,3413,Snowy,513,1,0,3
4,Cheese,Dairy,06-05-2023,250,599,7587,Rainy,240,3,1,1
11,Fruit Cup,Fresh Food,06-05-2023,100,352,4476,Snowy,110,1,0,3
8,Deodorant,Personal Care,06-05-2023,126,651,5535,Cloudy,116,2,1,1
18,Nuts,Snacks,06-05-2023,354,976,4022,Cloudy,335,1,0,3
14,Juice,Beverages,06-05-2023,233,892,2915,Snowy,204,2,1,1
32,Yogurt,Dairy,06-05-2023,227,231,2092,Rainy,261,2,1,2
8,Deodorant,Personal Care,06-05-2023,320,561,4805,Rainy,323,3,0,1
16,Lotion,Personal Care,06-05-2023,310,219,4262,Windy,286,3,0,1
21,Pretzels,Snacks,06-05-2023,121,784,3776,Rainy,120,1,1,2
31,Water,Beverages,06-05-2023,405,655,3614,Cloudy,402,3,0,1
20,Popcorn,Snacks,06-05-2023,394,827,3931,Sunny,420,3,0,2
26,Soda,Beverages,06-05-2023,174,429,5552,Sunny,156,3,0,1
8,Deodorant,Personal Care,06-05-2023,168,782,4709,Sunny,173,3,1,3
18,Nuts,Snacks,06-05-2023,214,274,5169,Windy,211,2,0,3
8,Deodorant,Personal Care,06-05-2023,342,718,4409,Windy,322,2,1,1
28,Sushi,Fresh Food,06-05-2023,110,526,3721,Rainy,109,3,0,1
16,Lotion,Personal Care,06-05-2023,415,758,2193,Rainy,439,3,0,1
1,Butter,Dairy,06-05-2023,426,442,5776,Sunny,457,2,0,3
30,Toothpaste,Personal Care,06-05-2023,101,773,3043,Rainy,94,2,1,1
8,Deodorant,Personal Care,06-05-2023,199,441,3268,Rainy,193,1,0,3
13,Ice Cream,Dairy,06-05-2023,377,371,3875,Sunny,355,1,0,2
9,Dish Soap,Household Items,06-05-2023,377,663,4766,Snowy,375,2,1,3
29,Toilet Paper,Household Items,06-05-2023,408,618,5075,Rainy,427,1,1,3
12,Garbage Bags,Household Items,06-05-2023,130,373,4864,Snowy,118,2,1,2
8,Deodorant,Personal Care,06-05-2023,496,949,4443,Windy,493,2,1,3
27,Sour Cream,Dairy,06-05-2023,416,506,5841,Windy,422,1,1,1
22,Salad,Fresh Food,06-05-2023,248,720,5391,Sunny,227,1,1,1
16,Lotion,Personal Care,06-05-2023,255,709,5361,Snowy,315,2,1,3
26,Soda,Beverages,06-05-2023,482,368,2170,Sunny,425,2,0,1
32,Yogurt,Dairy,06-05-2023,443,866,5386,Rainy,444,1,1,3
28,Sushi,Fresh Food,06-05-2023,209,726,4551,Cloudy,230,3,1,1
31,Water,Beverages,06-05-2023,243,937,5496,Sunny,209,1,0,1
24,Shampoo,Personal Care,06-05-2023,164,627,5135,Sunny,130,2,1,3
25,Soap,Personal Care,06-05-2023,432,222,3020,Cloudy,482,2,0,1
15,Laundry Detergent,Household Items,06-05-2023,274,275,5511,Rainy,292,2,0,3
25,Soap,Personal Care,06-05-2023,389,426,5870,Windy,405,1,1,1
14,Juice,Beverages,06-05-2023,440,504,2367,Rainy,419,1,1,1
32,Yogurt,Dairy,06-05-2023,100,990,4853,Sunny,83,3,0,2
5,Chips,Snacks,06-05-2023,173,579,2519,Sunny,212,3,0,2
5,Chips,Snacks,06-05-2023,163,853,5349,Rainy,152,3,1,3
13,Ice Cream,Dairy,06-05-2023,439,571,2916,Cloudy,426,2,0,2
14,Juice,Beverages,06-05-2023,263,580,4166,Snowy,228,1,1,3
18,Nuts,Snacks,06-05-2023,372,920,3577,Cloudy,339,3,0,2
31,Water,Beverages,06-05-2023,479,292,4506,Snowy,460,3,1,1
5,Chips,Snacks,06-05-2023,318,718,2140,Rainy,324,3,1,3
23,Sandwich,Fresh Food,06-05-2023,230,624,4866,Rainy,221,1,1,3
6,Coffee,Beverages,06-05-2023,211,438,2353,Snowy,182,3,1,1
24,Shampoo,Personal Care,06-05-2023,419,816,2451,Sunny,412,1,1,3
5,Chips,Snacks,06-05-2023,109,469,2686,Windy,106,1,0,3
31,Water,Beverages,06-05-2023,273,776,3634,Sunny,267,2,1,2
22,Salad,Fresh Food,07-05-2023,479,944,3060,Windy,462,1,1,3
2,Buttermilk,Dairy,07-05-2023,213,344,4263,Snowy,203,3,1,1
15,Laundry Detergent,Household Items,07-05-2023,324,531,5449,Sunny,329,1,0,2
12,Garbage Bags,Household Items,07-05-2023,485,817,5863,Sunny,449,3,1,2
18,Nuts,Snacks,07-05-2023,219,808,4704,Snowy,212,1,1,1
23,Sandwich,Fresh Food,07-05-2023,269,834,4735,Rainy,220,3,0,1
32,Yogurt,Dairy,07-05-2023,340,220,5761,Cloudy,279,1,0,2
11,Fruit Cup,Fresh Food,07-05-2023,303,498,5238,Snowy,273,2,1,3
11,Fruit Cup,Fresh Food,07-05-2023,304,455,4354,Sunny,336,2,1,2
30,Toothpaste,Personal Care,07-05-2023,445,959,3590,Rainy,481,1,0,1
25,Soap,Personal Care,07-05-2023,392,503,2763,Windy,350,2,0,2
7,Cream,Dairy,07-05-2023,439,709,5845,Windy,531,2,1,1
16,Lotion,Personal Care,07-05-2023,328,945,5160,Windy,328,2,1,2
9,Dish Soap,Household Items,07-05-2023,292,714,4837,Rainy,226,2,0,3
14,Juice,Beverages,07-05-2023,314,579,5841,Rainy,328,3,1,2
11,Fruit Cup,Fresh Food,07-05-2023,197,256,5934,Snowy,215,1,1,2
32,Yogurt,Dairy,07-05-2023,179,822,3700,Rainy,164,1,1,1
19,Paper Towels,Household Items,07-05-2023,194,516,4954,Windy,181,2,0,1
25,Soap,Personal Care,07-05-2023,186,401,3063,Cloudy,180,2,1,1
28,Sushi,Fresh Food,07-05-2023,101,960,3735,Cloudy,83,3,1,2
30,Toothpaste,Personal Care,07-05-2023,252,243,3132,Windy,270,3,1,3
21,Pretzels,Snacks,07-05-2023,240,343,2834,Sunny,215,3,0,1
12,Garbage Bags,Household Items,07-05-2023,327,317,3009,Windy,296,3,1,1
6,Coffee,Beverages,07-05-2023,488,850,5799,Sunny,500,1,1,2
9,Dish Soap,Household Items,07-05-2023,267,281,2069,Snowy,278,2,0,1
13,Ice Cream,Dairy,07-05-2023,318,400,2393,Cloudy,376,1,1,3
24,Shampoo,Personal Care,07-05-2023,369,776,5802,Snowy,321,1,1,3
3,Candy Bar,Snacks,07-05-2023,482,633,4794,Snowy,459,2,1,1
1,Butter,Dairy,07-05-2023,187,568,5776,Rainy,204,2,0,1
30,Toothpaste,Personal Care,07-05-2023,409,218,3041,Windy,440,3,1,2
23,Sandwich,Fresh Food,07-05-2023,292,541,4335,Windy,300,2,0,3
20,Popcorn,Snacks,07-05-2023,120,282,5023,Sunny,127,3,0,3
9,Dish Soap,Household Items,07-05-2023,301,820,4265,Cloudy,320,1,0,1
16,Lotion,Personal Care,07-05-2023,182,412,3526,Sunny,162,2,0,2
23,Sandwich,Fresh Food,07-05-2023,337,231,5337,Windy,302,3,0,3
8,Deodorant,Personal Care,07-05-2023,434,872,4510,Rainy,410,2,0,3
18,Nuts,Snacks,07-05-2023,320,312,5525,Rainy,359,2,0,2
28,Sushi,Fresh Food,07-05-2023,148,246,5172,Sunny,163,2,0,2
27,Sour Cream,Dairy,07-05-2023,115,337,5419,Snowy,134,2,0,3
22,Salad,Fresh Food,07-05-2023,265,316,4822,Windy,260,2,0,3
20,Popcorn,Snacks,07-05-2023,347,528,3118,Sunny,417,2,0,2
12,Garbage Bags,Household Items,07-05-2023,336,355,4013,Cloudy,243,2,1,3
30,Toothpaste,Personal Care,07-05-2023,349,758,5966,Sunny,382,3,1,1
17,Milk,Dairy,07-05-2023,391,499,9760,Cloudy,390,2,1,1
10,Energy Drink,Beverages,07-05-2023,100,737,2198,Sunny,83,1,0,2
11,Fruit Cup,Fresh Food,07-05-2023,373,326,5213,Rainy,338,2,0,2
23,Sandwich,Fresh Food,07-05-2023,457,731,5640,Rainy,395,1,0,2
8,Deodorant,Personal Care,07-05-2023,300,693,2353,Windy,279,2,0,1
18,Nuts,Snacks,07-05-2023,480,863,2920,Sunny,512,2,0,3
9,Dish Soap,Household Items,07-05-2023,413,405,5194,Cloudy,473,3,0,1
28,Sushi,Fresh Food,07-05-2023,475,562,5167,Snowy,416,3,0,3
8,Deodorant,Personal Care,07-05-2023,121,300,4254,Rainy,109,1,0,1
5,Chips,Snacks,08-05-2023,466,278,5999,Snowy,497,2,0,3
5,Chips,Snacks,08-05-2023,393,770,5721,Cloudy,368,3,1,1
6,Coffee,Beverages,08-05-2023,468,412,4876,Sunny,476,2,1,2
20,Popcorn,Snacks,08-05-2023,265,695,2589,Snowy,270,3,0,1
15,Laundry Detergent,Household Items,08-05-2023,450,753,4024,Sunny,455,2,1,3
7,Cream,Dairy,08-05-2023,315,411,5845,Windy,327,2,0,1
24,Shampoo,Personal Care,08-05-2023,171,268,2390,Windy,171,3,0,1
10,Energy Drink,Beverages,08-05-2023,132,498,4462,Cloudy,130,1,0,1
1,Butter,Dairy,08-05-2023,442,260,5776,Windy,444,1,1,2
29,Toilet Paper,Household Items,08-05-2023,196,480,3133,Cloudy,194,2,1,1
28,Sushi,Fresh Food,08-05-2023,486,288,3953,Cloudy,434,2,0,2
5,Chips,Snacks,08-05-2023,420,862,4270,Rainy,296,3,0,2
31,Water,Beverages,08-05-2023,274,461,4934,Cloudy,274,2,0,1
22,Salad,Fresh Food,08-05-2023,415,977,3276,Sunny,407,1,0,1
26,Soda,Beverages,08-05-2023,321,815,2961,Sunny,313,1,0,1
15,Laundry Detergent,Household Items,08-05-2023,258,438,4443,Cloudy,263,1,1,3
3,Candy Bar,Snacks,08-05-2023,490,359,4794,Windy,388,2,0,1
6,Coffee,Beverages,08-05-2023,450,282,3647,Windy,386,2,1,2
