Item_ID,Item_Name,Category,Date,Last_Month_Sales,Capacity,Last_Year_Sales,Temperature,Weather,Predicted_Sales,City_Tier,On_promotion,Outlet
9,Double cream,Dairy,3-22-2019,71,99,1068,37,Winter,70,2,0,1
9,Double cream,Dairy,3-22-2019,71,99,1068,47,Sunny,70,2,0,3
9,Double cream,Dairy,3-18-2019,82,109,1077,35,Winter,80,2,0,2
9,Double cream,Dairy,3-18-2019,71,99,1068,46,Winter,69,2,0,2
9,Double cream,Dairy,3-18-2019,82,99,1068,35,Autumn,70,2,1,2
9,Double cream,Dairy,3-17-2021,71,99,1068,47,Sunny,70,2,1,3
9,Double cream,Dairy,2-20-2019,71,99,1068,50,Autumn,70,3,1,3
9,Double cream,Dairy,12-29-2019,82,109,1077,45,Winter,77,2,0,1
9,Double cream,Dairy,12-29-2019,82,99,1068,32,Winter,68,2,0,1
9,Double cream,Dairy,12-24-2022,71,99,1068,49,Rainy,69,2,1,3
9,Double cream,Dairy,12-24-2021,82,109,1077,34,Sunny,80,2,1,2
9,Double cream,Dairy,12-22-2023,71,99,1068,35,Rainy,69,2,0,2
9,Double cream,Dairy,12-20-2020,71,99,1068,32,Winter,70,1,0,2
9,Double cream,Dairy,12-20-2020,71,109,1077,41,Rainy,80,1,0,3
9,Double cream,Dairy,1-20-2019,71,99,1068,36,Autumn,70,1,1,1
9,Double cream,Dairy,10-29-2022,71,99,1068,35,Autumn,70,3,0,1
9,Double cream,Dairy,10-29-2022,71,109,1077,34,Autumn,78,3,1,2
6,Dragon Fruit,Fruits,26-12-2023,51,99,1078,42,Autumn,70,2,0,2
4,Flavored Yogurt,Dairy,02-12-2023,67,99,1062,40,Winter,72,2,1,1
6,Dragon Fruit,Fruits,30-11-2023,67,99,1070,39,Sunny,62,3,0,2
4,Flavored Yogurt,Dairy,22-10-2023,62,50,1080,44,Sunny,67,1,0,3
3,Kiwi,Fruits,14-10-2023,84,99,1077,39,Sunny,71,3,0,2
2,Butter Milk,Dairy,25-09-2023,69,99,1069,47,Rainy,95,2,0,3
2,Butter Milk,Dairy,21-09-2023,75,99,1069,38,Winter,78,2,1,1
5,Pomegranate,Fruits,25-08-2023,80,99,1071,50,Autumn,80,1,0,1
4,Flavored Yogurt,Dairy,30-07-2023,56,99,1069,38,Autumn,89,3,0,2
7,Kefir,Dairy,21-07-2023,77,99,1064,31,Winter,66,3,0,1
7,Kefir,Dairy,09-07-2023,66,109,1077,40,Winter,73,2,0,2
3,Kiwi,Fruits,11-06-2023,56,109,1069,45,Autumn,83,3,0,2
3,Kiwi,Fruits,06-06-2023,82,99,1073,35,Rainy,63,2,0,3
7,Kefir,Dairy,30-05-2023,66,99,1061,46,Sunny,60,2,1,3
4,Flavored Yogurt,Dairy,18-05-2023,55,109,1082,48,Autumn,75,3,0,1
7,Kefir,Dairy,07-05-2023,78,99,1070,41,Winter,72,2,1,2
3,Kiwi,Fruits,30-04-2023,59,99,1068,41,Rainy,76,2,0,1
3,Kiwi,Fruits,22-04-2023,71,109,1084,42,Sunny,67,2,0,3
7,Kefir,Dairy,15-03-2023,69,99,1072,41,Rainy,78,1,0,1
7,Kefir,Dairy,10-02-2023,98,109,1075,41,Winter,71,3,1,3
3,Kiwi,Fruits,26-01-2023,73,99,1064,44,Autumn,60,2,1,1
4,Flavored Yogurt,Dairy,25-01-2023,85,109,1080,44,Rainy,57,3,0,1
3,Kiwi,Fruits,17-01-2023,73,99,1072,34,Sunny,104,2,0,3
6,Dragon Fruit,Fruits,10-01-2023,79,99,1072,36,Sunny,84,2,1,2
9,Double cream,Dairy,10-01-2023,71,99,1068,50,Winter,70,2,0,2
9,Double cream,Dairy,10-01-2023,71,109,1077,41,Sunny,77,3,1,1
6,Dragon Fruit,Fruits,07-01-2023,82,99,1070,47,Sunny,71,1,1,3
7,Kefir,Dairy,01-01-2023,63,40,1075,37,Rainy,73,1,0,3
5,Pomegranate,Fruits,28-12-2022,76,99,1064,30,Winter,74,3,1,3
7,Kefir,Dairy,22-12-2022,59,109,1077,36,Sunny,67,1,0,2
2,Butter Milk,Dairy,16-12-2022,62,109,1060,46,Rainy,90,3,1,3
3,Kiwi,Fruits,21-10-2022,94,109,1085,39,Rainy,65,3,0,1
2,Butter Milk,Dairy,05-09-2022,76,109,1065,36,Rainy,74,3,1,3
3,Kiwi,Fruits,23-08-2022,69,109,1077,46,Winter,79,3,0,2
2,Butter Milk,Dairy,17-08-2022,65,99,1078,36,Rainy,80,1,0,1
3,Kiwi,Fruits,01-07-2022,64,99,1087,48,Winter,63,3,0,3
4,Flavored Yogurt,Dairy,30-06-2022,85,109,1076,37,Sunny,73,1,0,2
3,Kiwi,Fruits,25-06-2022,79,99,1084,42,Sunny,71,2,0,2
7,Kefir,Dairy,13-06-2022,56,99,1070,40,Winter,73,1,1,1
3,Kiwi,Fruits,13-06-2022,83,109,1063,44,Sunny,84,2,1,2
2,Butter Milk,Dairy,07-06-2022,80,79,1078,43,Winter,76,2,1,3
6,Dragon Fruit,Fruits,26-05-2022,60,99,1062,50,Winter,63,3,1,3
7,Kefir,Dairy,19-02-2022,89,99,1091,38,Autumn,74,1,1,2
5,Pomegranate,Fruits,14-02-2022,75,109,1058,41,Rainy,69,2,1,2
5,Pomegranate,Fruits,25-12-2021,85,109,1066,48,Autumn,58,3,0,2
2,Butter Milk,Dairy,25-12-2021,67,99,1073,37,Autumn,75,2,0,1
6,Dragon Fruit,Fruits,10-10-2021,71,109,1076,47,Winter,69,2,0,2
2,Butter Milk,Dairy,19-09-2021,63,99,1077,38,Winter,60,3,0,1
6,Dragon Fruit,Fruits,27-08-2021,78,99,1064,36,Winter,74,2,1,1
7,Kefir,Dairy,12-08-2021,85,99,1084,35,Autumn,68,2,1,3
2,Butter Milk,Dairy,07-08-2021,64,99,1081,42,Autumn,62,1,1,3
4,Flavored Yogurt,Dairy,29-07-2021,73,99,1059,42,Winter,74,3,1,2
2,Butter Milk,Dairy,05-07-2021,68,109,1082,37,Autumn,62,3,1,3
4,Flavored Yogurt,Dairy,14-06-2021,67,99,1068,42,Rainy,76,2,0,2
7,Kefir,Dairy,03-06-2021,78,99,1059,46,Autumn,74,3,0,2
6,Dragon Fruit,Fruits,14-05-2021,74,99,1059,38,Rainy,71,3,0,1
9,Double cream,Dairy,05-05-2021,71,99,1068,38,Autumn,70,2,0,1
3,Kiwi,Fruits,28-04-2021,68,99,1067,46,Winter,76,1,1,3
4,Flavored Yogurt,Dairy,17-04-2021,56,99,1073,35,Rainy,58,1,1,3
3,Kiwi,Fruits,14-04-2021,81,99,1081,40,Winter,72,1,0,2
2,Butter Milk,Dairy,04-04-2021,65,109,1061,42,Sunny,69,3,1,2
7,Kefir,Dairy,02-04-2021,72,109,1070,30,Rainy,67,3,0,3
3,Kiwi,Fruits,15-03-2021,81,99,1077,50,Autumn,80,2,0,3
5,Pomegranate,Fruits,07-03-2021,81,99,1069,40,Autumn,63,3,0,1
5,Pomegranate,Fruits,06-12-2020,63,99,1075,40,Winter,69,2,1,2
2,Butter Milk,Dairy,14-11-2020,77,99,1076,34,Rainy,56,1,0,2
7,Kefir,Dairy,13-11-2020,59,109,1061,35,Sunny,71,2,1,1
2,Butter Milk,Dairy,09-11-2020,61,109,1063,39,Autumn,86,1,0,2
4,Flavored Yogurt,Dairy,06-11-2020,59,99,1062,48,Rainy,63,2,1,3
2,Butter Milk,Dairy,28-10-2020,79,99,1055,35,Sunny,67,2,0,3
3,Kiwi,Fruits,02-10-2020,65,99,1078,31,Sunny,53,2,0,1
3,Kiwi,Fruits,24-09-2020,81,99,1061,40,Sunny,57,1,1,1
2,Butter Milk,Dairy,17-09-2020,71,99,1088,43,Winter,66,3,0,1
6,Dragon Fruit,Fruits,18-08-2020,82,116,1080,44,Autumn,80,3,0,2
6,Dragon Fruit,Fruits,15-08-2020,74,99,1063,39,Rainy,80,3,0,3
6,Dragon Fruit,Fruits,14-08-2020,75,109,1083,48,Rainy,78,2,0,2
5,Pomegranate,Fruits,14-08-2020,69,109,1049,44,Winter,73,1,1,1
9,Double cream,Dairy,04-08-2020,82,109,1077,34,Rainy,80,2,0,3
6,Dragon Fruit,Fruits,02-08-2020,75,109,1077,46,Autumn,67,1,1,1
7,Kefir,Dairy,10-07-2020,84,109,1074,42,Sunny,74,1,0,2
2,Butter Milk,Dairy,10-07-2020,89,109,1062,41,Rainy,71,1,0,3
4,Flavored Yogurt,Dairy,16-06-2020,82,109,1074,37,Rainy,56,3,1,1
6,Dragon Fruit,Fruits,31-05-2020,73,99,1087,36,Sunny,71,3,1,3
3,Kiwi,Fruits,14-05-2020,81,99,1073,49,Sunny,53,3,1,3
9,Double cream,Dairy,05-05-2020,71,99,1068,50,Rainy,68,2,0,3
9,Double cream,Dairy,05-05-2020,71,99,1068,46,Winter,70,1,0,2
3,Kiwi,Fruits,24-04-2020,77,99,1074,43,Autumn,74,1,0,2
3,Kiwi,Fruits,16-04-2020,91,99,1060,41,Autumn,83,1,1,3
4,Flavored Yogurt,Dairy,17-03-2020,87,99,1078,38,Autumn,58,2,0,3
9,Double cream,Dairy,12-03-2020,71,99,1068,40,Autumn,68,1,1,2
9,Double cream,Dairy,12-03-2020,71,99,1068,32,Winter,68,1,0,1
9,Double cream,Dairy,06-03-2020,71,99,1068,35,Winter,70,2,1,2
7,Kefir,Dairy,04-03-2020,66,109,1081,43,Sunny,71,3,0,2
7,Kefir,Dairy,06-02-2020,73,109,1064,36,Rainy,78,1,1,3
3,Kiwi,Fruits,03-02-2020,79,109,1061,40,Sunny,61,1,1,3
7,Kefir,Dairy,02-02-2020,68,99,1071,47,Autumn,77,2,1,2
6,Dragon Fruit,Fruits,21-01-2020,67,99,1070,47,Winter,59,3,0,2
9,Double cream,Dairy,12-01-2020,71,99,1068,45,Sunny,70,3,1,1
6,Dragon Fruit,Fruits,15-12-2019,56,99,1055,30,Winter,52,3,0,3
4,Flavored Yogurt,Dairy,25-11-2019,79,99,1086,33,Sunny,67,2,1,2
5,Pomegranate,Fruits,01-11-2019,57,99,1064,46,Winter,76,2,0,1
9,Double cream,Dairy,05-10-2019,82,109,1077,44,Rainy,80,3,1,1
4,Flavored Yogurt,Dairy,30-09-2019,74,109,1078,44,Autumn,71,2,1,2
7,Kefir,Dairy,07-09-2019,88,109,1082,38,Rainy,69,2,0,3
2,Butter Milk,Dairy,30-08-2019,75,109,1067,52,Sunny,87,1,1,3
9,Double cream,Dairy,06-07-2019,82,109,1077,46,Winter,78,1,1,1
9,Double cream,Dairy,06-07-2019,82,99,1068,47,Autumn,70,3,0,1
6,Dragon Fruit,Fruits,24-06-2019,82,109,1065,37,Winter,77,2,0,3
6,Dragon Fruit,Fruits,02-05-2019,86,109,1076,40,Winter,69,1,0,2
4,Flavored Yogurt,Dairy,06-04-2019,92,109,1060,43,Sunny,86,1,0,1
5,Pomegranate,Fruits,23-03-2019,67,109,1062,44,Winter,76,2,1,2
7,Kefir,Dairy,09-03-2019,63,99,1069,36,Autumn,78,3,1,2
2,Butter Milk,Dairy,09-03-2019,63,51,1065,26,Winter,58,1,0,2
3,Kiwi,Fruits,21-02-2019,86,109,1064,42,Autumn,71,1,0,2
3,Kiwi,Fruits,18-02-2019,67,99,1084,38,Sunny,74,2,0,3
9,Double cream,Dairy,12-02-2019,71,99,1068,33,Winter,69,3,1,3
9,Double cream,Dairy,02-01-2019,71,99,1068,47,Winter,70,3,1,2
9,Double cream,Dairy,02-01-2019,71,99,1068,39,Winter,68,3,0,3
10,Cream Cheese,Dairy,9-23-2022,71,99,1068,32,Winter,70,2,1,2
10,Cream Cheese,Dairy,9-23-2022,71,99,1068,36,Sunny,68,2,0,3
10,Cream Cheese,Dairy,8-25-2023,71,99,1068,48,Winter,69,2,1,1
10,Cream Cheese,Dairy,8-25-2023,71,99,1068,47,Sunny,70,2,0,2
10,Cream Cheese,Dairy,8-13-2020,71,99,1068,32,Rainy,70,2,0,2
10,Cream Cheese,Dairy,8-13-2020,71,109,1077,48,Winter,79,1,0,1
10,Cream Cheese,Dairy,7-31-2023,71,99,1068,46,Rainy,70,3,1,2
10,Cream Cheese,Dairy,7-31-2023,71,109,1077,45,Winter,79,1,0,1
10,Cream Cheese,Dairy,7-28-2019,71,99,1068,33,Winter,68,3,0,1
10,Cream Cheese,Dairy,7-24-2020,82,109,1077,33,Sunny,81,1,1,1
10,Cream Cheese,Dairy,6-13-2021,71,99,1068,40,Rainy,69,1,1,2
10,Cream Cheese,Dairy,6-13-2019,90,116,1083,41,Rainy,89,2,1,3
10,Cream Cheese,Dairy,6-13-2019,90,109,1077,33,Winter,81,3,0,2
10,Cream Cheese,Dairy,5-14-2020,71,99,1068,47,Autumn,69,2,1,3
10,Cream Cheese,Dairy,5-14-2020,71,99,1068,41,Winter,70,2,1,2
10,Cream Cheese,Dairy,4-24-2019,71,99,1068,45,Rainy,70,3,0,1
10,Cream Cheese,Dairy,4-18-2022,71,99,1068,47,Winter,70,1,1,3
10,Cream Cheese,Dairy,4-18-2022,71,99,1068,35,Sunny,69,2,1,1
10,Cream Cheese,Dairy,3-29-2020,71,99,1068,34,Rainy,70,1,1,2
10,Cream Cheese,Dairy,3-29-2020,71,99,1068,35,Rainy,70,3,1,2
10,Cream Cheese,Dairy,3-27-2019,71,99,1068,41,Winter,69,1,0,3
10,Cream Cheese,Dairy,3-27-2019,71,99,1068,37,Winter,70,3,0,3
10,Cream Cheese,Dairy,3-18-2020,71,99,1068,34,Autumn,70,2,1,2
10,Cream Cheese,Dairy,3-14-2023,82,109,1077,34,Sunny,81,3,0,2
10,Cream Cheese,Dairy,3-14-2023,82,109,1077,42,Autumn,77,1,0,1
10,Cream Cheese,Dairy,2-25-2022,71,99,1068,44,Winter,68,1,0,3
10,Cream Cheese,Dairy,2-20-2019,71,99,1068,50,Autumn,68,3,1,2
10,Cream Cheese,Dairy,2-20-2019,71,99,1068,40,Sunny,68,1,1,2
10,Cream Cheese,Dairy,2-17-2020,71,99,1068,47,Autumn,70,3,0,2
10,Cream Cheese,Dairy,2-15-2023,71,99,1068,50,Rainy,69,2,1,2
10,Cream Cheese,Dairy,2-15-2023,71,109,1077,34,Rainy,77,1,0,2
10,Cream Cheese,Dairy,1-31-2019,71,99,1068,47,Rainy,70,3,1,3
10,Cream Cheese,Dairy,1-31-2019,71,109,1077,32,Autumn,77,1,1,3
10,Cream Cheese,Dairy,1-27-2019,71,99,1068,32,Winter,68,2,1,1
10,Cream Cheese,Dairy,1-22-2019,71,99,1068,44,Rainy,68,1,0,1
10,Cream Cheese,Dairy,1-22-2019,71,109,1077,38,Rainy,81,3,0,2
10,Cream Cheese,Dairy,12-20-2020,71,99,1068,35,Winter,69,3,1,1
10,Cream Cheese,Dairy,12-20-2020,71,99,1068,48,Sunny,68,1,0,1
10,Cream Cheese,Dairy,11-30-2020,71,99,1068,33,Rainy,68,1,0,1
10,Cream Cheese,Dairy,11-30-2020,71,99,1068,44,Sunny,70,3,0,1
10,Cream Cheese,Dairy,11-28-2023,82,109,1077,34,Winter,81,2,1,1
10,Cream Cheese,Dairy,11-28-2023,82,109,1077,41,Sunny,81,2,0,2
10,Cream Cheese,Dairy,11-26-2020,71,99,1068,44,Winter,70,1,0,2
10,Cream Cheese,Dairy,10-20-2023,71,99,1068,44,Rainy,70,1,1,1
7,Kefir,Dairy,25-11-2023,65,99,1059,43,Winter,70,3,0,3
7,Kefir,Dairy,18-11-2023,78,50,1080,50,Rainy,63,3,0,1
7,Kefir,Dairy,09-10-2023,91,99,1081,32,Winter,69,3,1,2
5,Pomegranate,Fruits,24-09-2023,97,99,1067,46,Sunny,72,3,0,3
7,Kefir,Dairy,19-09-2023,75,99,1070,38,Sunny,68,3,1,3
6,Dragon Fruit,Fruits,18-09-2023,68,99,1075,43,Sunny,82,2,1,3
5,Pomegranate,Fruits,05-08-2023,72,109,1064,42,Sunny,62,2,1,2
7,Kefir,Dairy,01-08-2023,77,99,1056,53,Autumn,68,1,1,1
5,Pomegranate,Fruits,30-07-2023,85,99,1058,50,Autumn,83,2,1,2
6,Dragon Fruit,Fruits,26-07-2023,73,99,1088,38,Autumn,89,1,1,2
10,Cream Cheese,Dairy,11-07-2023,71,99,1068,36,Winter,69,1,1,1
6,Dragon Fruit,Fruits,03-06-2023,72,109,1062,41,Rainy,74,1,1,1
3,Kiwi,Fruits,26-04-2023,61,109,1067,42,Winter,72,2,0,2
7,Kefir,Dairy,25-03-2023,72,99,1057,43,Rainy,64,1,1,2
10,Cream Cheese,Dairy,05-03-2023,71,99,1068,49,Rainy,69,1,0,2
10,Cream Cheese,Dairy,05-03-2023,71,99,1068,39,Sunny,69,3,0,2
7,Kefir,Dairy,31-01-2023,76,99,1074,41,Sunny,74,1,0,2
4,Flavored Yogurt,Dairy,31-01-2023,82,99,1054,40,Autumn,61,2,1,3
6,Dragon Fruit,Fruits,12-01-2023,84,99,1073,37,Autumn,75,2,1,3
10,Cream Cheese,Dairy,05-01-2023,71,99,1068,45,Rainy,68,1,0,1
5,Pomegranate,Fruits,08-12-2022,70,99,1068,44,Winter,63,1,0,2
10,Cream Cheese,Dairy,08-12-2022,82,109,1077,32,Autumn,80,3,0,1
2,Butter Milk,Dairy,13-11-2022,73,109,1068,29,Autumn,70,2,0,3
4,Flavored Yogurt,Dairy,03-11-2022,87,99,1060,39,Sunny,74,1,0,3
7,Kefir,Dairy,18-10-2022,50,99,1077,36,Winter,76,1,0,2
3,Kiwi,Fruits,15-10-2022,56,99,1076,50,Sunny,74,3,1,1
7,Kefir,Dairy,13-09-2022,74,109,1083,42,Autumn,61,3,0,3
7,Kefir,Dairy,02-09-2022,75,99,1055,38,Autumn,62,3,0,1
6,Dragon Fruit,Fruits,02-09-2022,64,109,1049,37,Winter,66,2,1,3
7,Kefir,Dairy,25-08-2022,64,99,1067,38,Rainy,61,1,0,2
4,Flavored Yogurt,Dairy,24-08-2022,69,99,1080,43,Rainy,76,3,1,1
3,Kiwi,Fruits,16-08-2022,74,99,1080,39,Sunny,76,2,1,1
10,Cream Cheese,Dairy,08-08-2022,23,51,1019,36,Winter,20,3,1,1
6,Dragon Fruit,Fruits,26-07-2022,64,99,1084,40,Autumn,68,2,1,3
6,Dragon Fruit,Fruits,17-07-2022,69,99,1058,39,Winter,74,3,1,1
5,Pomegranate,Fruits,13-07-2022,84,99,1071,49,Rainy,92,3,0,3
2,Butter Milk,Dairy,03-06-2022,69,109,1062,33,Sunny,70,3,0,1
5,Pomegranate,Fruits,25-05-2022,62,99,1061,29,Winter,89,3,0,3
2,Butter Milk,Dairy,24-05-2022,70,99,1060,32,Sunny,61,3,0,1
5,Pomegranate,Fruits,16-04-2022,70,99,1083,40,Rainy,64,1,0,2
3,Kiwi,Fruits,07-04-2022,67,99,1072,40,Sunny,65,1,0,2
6,Dragon Fruit,Fruits,28-03-2022,92,99,1074,47,Sunny,74,1,1,2
6,Dragon Fruit,Fruits,06-03-2022,74,109,1061,41,Autumn,77,2,1,3
2,Butter Milk,Dairy,14-02-2022,73,99,1083,37,Winter,72,2,1,2
7,Kefir,Dairy,30-01-2022,86,99,1071,49,Autumn,75,1,1,1
5,Pomegranate,Fruits,28-01-2022,86,109,1081,48,Winter,65,1,1,3
3,Kiwi,Fruits,14-12-2021,79,109,1073,39,Autumn,77,1,0,2
5,Pomegranate,Fruits,06-12-2021,57,99,1059,40,Autumn,70,3,1,3
3,Kiwi,Fruits,24-11-2021,68,109,1062,39,Sunny,61,1,0,1
5,Pomegranate,Fruits,01-11-2021,82,109,1068,48,Sunny,67,2,1,3
10,Cream Cheese,Dairy,11-10-2021,71,99,1068,32,Autumn,68,3,1,3
10,Cream Cheese,Dairy,11-10-2021,71,109,1077,40,Autumn,80,3,1,3
10,Cream Cheese,Dairy,07-10-2021,78,107,1077,47,Winter,77,3,0,2
10,Cream Cheese,Dairy,07-10-2021,78,99,1068,40,Winter,68,2,1,3
3,Kiwi,Fruits,19-08-2021,73,109,1087,47,Winter,70,3,1,2
3,Kiwi,Fruits,13-08-2021,72,99,1074,29,Sunny,77,3,0,3
10,Cream Cheese,Dairy,12-08-2021,71,99,1068,49,Rainy,70,1,0,2
10,Cream Cheese,Dairy,12-08-2021,71,109,1077,36,Sunny,79,2,0,2
7,Kefir,Dairy,07-08-2021,76,109,1058,49,Rainy,83,1,0,1
5,Pomegranate,Fruits,15-07-2021,80,99,1071,44,Sunny,78,3,1,2
7,Kefir,Dairy,05-07-2021,72,109,1089,38,Sunny,64,1,1,3
6,Dragon Fruit,Fruits,01-07-2021,83,99,1072,31,Winter,73,2,1,1
10,Cream Cheese,Dairy,04-06-2021,71,99,1068,50,Winter,69,3,1,2
10,Cream Cheese,Dairy,04-06-2021,71,99,1068,44,Rainy,69,1,1,1
7,Kefir,Dairy,30-05-2021,71,109,1072,39,Sunny,72,1,0,2
4,Flavored Yogurt,Dairy,30-05-2021,96,109,1071,42,Winter,69,2,0,3
3,Kiwi,Fruits,17-04-2021,73,109,1084,42,Autumn,68,3,0,1
3,Kiwi,Fruits,25-03-2021,81,99,1080,33,Rainy,57,3,0,3
2,Butter Milk,Dairy,04-03-2021,82,109,1064,46,Autumn,60,3,1,2
2,Butter Milk,Dairy,22-02-2021,66,109,1064,41,Sunny,60,1,1,2
4,Flavored Yogurt,Dairy,09-02-2021,67,99,1087,30,Winter,70,3,1,2
10,Cream Cheese,Dairy,11-01-2021,71,99,1068,46,Autumn,70,2,1,2
6,Dragon Fruit,Fruits,27-12-2020,95,109,1083,37,Rainy,66,3,0,3
3,Kiwi,Fruits,25-12-2020,80,99,1068,40,Autumn,53,2,1,3
3,Kiwi,Fruits,08-11-2020,70,109,1063,43,Autumn,57,2,0,2
3,Kiwi,Fruits,21-10-2020,79,99,1066,42,Winter,65,2,0,3
5,Pomegranate,Fruits,08-10-2020,88,99,1085,36,Sunny,72,2,0,3
2,Butter Milk,Dairy,05-09-2020,79,99,1076,43,Sunny,65,1,0,3
5,Pomegranate,Fruits,19-08-2020,76,99,1068,40,Sunny,78,1,0,2
4,Flavored Yogurt,Dairy,13-08-2020,80,99,1066,39,Rainy,61,2,0,2
5,Pomegranate,Fruits,30-06-2020,68,109,1058,35,Winter,74,2,0,3
3,Kiwi,Fruits,18-06-2020,58,109,1065,31,Autumn,78,2,1,3
3,Kiwi,Fruits,11-05-2020,74,99,1083,41,Autumn,76,2,1,1
5,Pomegranate,Fruits,26-04-2020,73,109,1067,36,Rainy,80,1,1,2
4,Flavored Yogurt,Dairy,24-04-2020,89,109,1064,35,Autumn,82,2,1,3
2,Butter Milk,Dairy,11-04-2020,81,99,1080,41,Rainy,73,2,1,3
4,Flavored Yogurt,Dairy,06-04-2020,72,109,1078,42,Autumn,74,1,1,1
10,Cream Cheese,Dairy,06-04-2020,71,99,1068,48,Autumn,70,1,1,3
10,Cream Cheese,Dairy,06-04-2020,71,99,1068,48,Autumn,70,2,0,3
10,Cream Cheese,Dairy,11-03-2020,71,99,1068,33,Autumn,69,2,1,2
10,Cream Cheese,Dairy,03-03-2020,82,109,1077,49,Autumn,78,3,1,3
10,Cream Cheese,Dairy,03-03-2020,82,109,1077,36,Autumn,79,3,0,1
4,Flavored Yogurt,Dairy,01-03-2020,72,109,1070,46,Rainy,79,2,0,1
10,Cream Cheese,Dairy,11-02-2020,71,99,1068,46,Winter,69,3,1,3
10,Cream Cheese,Dairy,11-02-2020,71,109,1077,39,Autumn,78,3,0,2
5,Pomegranate,Fruits,20-01-2020,72,99,1064,35,Autumn,69,3,0,3
10,Cream Cheese,Dairy,03-01-2020,71,99,1068,41,Rainy,68,1,1,1
5,Pomegranate,Fruits,17-12-2019,81,109,1073,33,Rainy,67,1,0,3
10,Cream Cheese,Dairy,06-11-2019,71,99,1068,48,Sunny,69,2,1,1
10,Cream Cheese,Dairy,06-11-2019,71,99,1068,42,Rainy,68,3,1,3
10,Cream Cheese,Dairy,01-11-2019,71,99,1068,46,Sunny,70,3,1,3
10,Cream Cheese,Dairy,01-11-2019,71,99,1068,33,Winter,68,3,1,2
7,Kefir,Dairy,24-10-2019,75,99,1076,36,Autumn,68,1,1,1
6,Dragon Fruit,Fruits,27-09-2019,60,109,1061,40,Winter,89,2,1,2
6,Dragon Fruit,Fruits,15-09-2019,59,109,1052,39,Sunny,67,1,0,1
10,Cream Cheese,Dairy,05-09-2019,82,109,1077,40,Rainy,78,2,0,1
10,Cream Cheese,Dairy,05-09-2019,82,99,1068,47,Sunny,70,2,0,1
6,Dragon Fruit,Fruits,16-08-2019,83,99,1064,36,Sunny,68,1,0,1
3,Kiwi,Fruits,06-08-2019,77,109,1070,38,Winter,70,1,0,2
2,Butter Milk,Dairy,31-07-2019,69,99,1076,47,Sunny,77,3,1,2
6,Dragon Fruit,Fruits,19-07-2019,60,99,1059,41,Autumn,86,2,0,3
5,Pomegranate,Fruits,07-07-2019,83,99,1075,38,Sunny,79,2,1,2
6,Dragon Fruit,Fruits,11-06-2019,86,99,1089,53,Winter,80,1,1,1
6,Dragon Fruit,Fruits,31-05-2019,54,99,1072,43,Autumn,84,3,0,3
5,Pomegranate,Fruits,23-05-2019,84,99,1067,28,Autumn,59,3,1,2
7,Kefir,Dairy,15-03-2019,63,99,1069,45,Winter,80,1,0,1
5,Pomegranate,Fruits,17-02-2019,65,99,1062,45,Winter,63,2,0,1
3,Kiwi,Fruits,14-02-2019,64,109,1073,37,Sunny,65,1,1,3
3,Kiwi,Fruits,05-02-2019,63,109,1065,35,Sunny,67,3,1,2
7,Kefir,Dairy,09-01-2019,76,99,1064,45,Winter,75,3,1,3
11,Margarine,Dairy,9-24-2021,71,99,1068,33,Rainy,70,2,1,2
11,Margarine,Dairy,8-18-2023,82,109,1077,48,Autumn,79,3,0,1
11,Margarine,Dairy,8-16-2020,82,109,1077,36,Rainy,81,2,1,1
11,Margarine,Dairy,8-16-2020,82,99,1068,49,Sunny,70,3,1,3
11,Margarine,Dairy,7-26-2020,71,99,1068,34,Sunny,70,2,0,3
11,Margarine,Dairy,7-26-2020,71,99,1068,39,Rainy,70,1,0,2
11,Margarine,Dairy,6-21-2022,71,99,1068,45,Rainy,68,2,1,2
11,Margarine,Dairy,6-21-2022,71,109,1077,32,Autumn,77,1,1,1
11,Margarine,Dairy,6-14-2020,71,99,1068,45,Sunny,69,3,0,3
11,Margarine,Dairy,6-14-2020,71,99,1068,49,Sunny,68,3,1,3
11,Margarine,Dairy,4-26-2019,82,109,1077,47,Winter,81,1,0,1
11,Margarine,Dairy,4-26-2019,71,99,1068,49,Autumn,68,1,0,2
11,Margarine,Dairy,4-26-2019,82,109,1077,41,Winter,77,1,0,3
11,Margarine,Dairy,4-26-2019,71,99,1068,38,Sunny,69,1,0,1
11,Margarine,Dairy,4-17-2023,82,109,1077,44,Winter,79,3,1,2
11,Margarine,Dairy,3-27-2019,71,99,1068,33,Rainy,70,3,0,3
11,Margarine,Dairy,3-17-2022,82,109,1077,43,Sunny,81,3,1,1
11,Margarine,Dairy,3-17-2022,82,99,1068,41,Winter,68,1,1,3
11,Margarine,Dairy,2-27-2019,71,99,1068,46,Rainy,70,2,0,2
11,Margarine,Dairy,2-19-2023,71,99,1068,35,Autumn,70,2,1,2
11,Margarine,Dairy,2-19-2023,71,99,1068,42,Rainy,68,3,1,2
11,Margarine,Dairy,2-15-2019,71,99,1068,35,Autumn,69,3,1,1
11,Margarine,Dairy,1-24-2019,82,109,1077,39,Autumn,78,3,1,1
11,Margarine,Dairy,12-28-2021,71,99,1068,32,Winter,69,2,0,3
11,Margarine,Dairy,12-28-2021,71,99,1068,50,Autumn,70,1,0,1
11,Margarine,Dairy,1-16-2019,71,99,1068,35,Winter,68,3,0,1
11,Margarine,Dairy,11-30-2019,82,109,1077,45,Autumn,77,2,0,3
