Item_ID,Item_Name,Category,Date,Last_Month_Sales,Capacity,Last_Year_Sales,Weather,Predicted_Sales,City_Tier,Outlet,On_promotion
15,Yogurt,Dairy,29-05-2023,369,592,4462,Cloudy,424,2,1,1
9,Cherry,Fruits,12-10-2023,254,550,1972,Rainy,307,3,3,1
15,Yogurt,Dairy,17-02-2024,481,951,3880,Rainy,451,3,1,1
11,Coffee,Beverages,20-08-2023,275,646,1353,Sunny,275,3,1,0
4,Juice,Beverages,13-04-2024,397,987,3774,Cloudy,386,3,3,1
8,Apple,Fruits,09-10-2023,315,435,2048,Windy,386,3,1,0
20,Tomato,Vegetables,03-11-2023,137,428,1850,Rainy,151,2,1,1
3,Beer,Beverages,02-03-2024,329,555,1814,Rainy,364,3,3,1
11,Coffee,Beverages,21-12-2023,258,547,1051,Windy,278,1,3,1
17,Potato,Vegetables,29-07-2023,333,459,3727,Snowy,303,2,3,1
5,Grapes,Fruits,30-03-2024,228,456,3144,Windy,240,2,2,0
1,Cream,Dairy,07-05-2023,169,897,2310,Rainy,215,3,2,0
13,Soda,Beverages,07-04-2024,493,930,2100,Snowy,525,1,3,1
7,Cucumber,Vegetables,11-02-2024,433,833,4504,Windy,443,2,2,1
17,Potato,Vegetables,25-08-2023,464,724,3928,Sunny,411,2,1,1
3,Beer,Beverages,07-12-2023,224,871,2890,Windy,187,2,2,1
10,Orange,Fruits,06-09-2023,124,930,1475,Snowy,117,3,3,0
13,Soda,Beverages,07-11-2023,225,228,1284,Snowy,244,2,1,1
5,Grapes,Fruits,09-08-2023,361,229,3139,Cloudy,295,2,1,1
17,Potato,Vegetables,25-08-2023,254,484,1999,Rainy,228,2,1,1
6,Milk,Dairy,05-10-2023,484,467,1179,Sunny,573,3,2,1
11,Coffee,Beverages,09-03-2024,320,270,3808,Snowy,341,3,1,1
8,Apple,Fruits,24-05-2023,325,622,3628,Rainy,304,1,2,1
14,Water,Beverages,03-01-2024,477,571,2126,Windy,516,1,3,0
5,Grapes,Fruits,31-07-2023,388,431,2943,Rainy,356,1,2,1
3,Beer,Beverages,07-02-2024,364,759,3907,Sunny,431,3,3,0
19,Butter,Dairy,06-09-2023,259,841,2885,Cloudy,278,3,1,0
7,Cucumber,Vegetables,29-04-2024,264,626,1366,Sunny,283,2,3,0
9,Cherry,Fruits,02-11-2023,329,459,4923,Sunny,354,1,3,1
19,Butter,Dairy,23-06-2023,258,417,2927,Cloudy,256,1,3,0
9,Cherry,Fruits,09-04-2024,352,627,4765,Rainy,399,3,1,0
14,Water,Beverages,19-12-2023,151,874,3912,Rainy,131,1,3,1
13,Soda,Beverages,31-05-2023,266,468,2600,Cloudy,222,2,3,1
17,Potato,Vegetables,26-01-2024,231,430,3502,Windy,219,1,1,0
8,Apple,Fruits,09-03-2024,158,310,2618,Cloudy,167,2,2,1
7,Cucumber,Vegetables,06-10-2023,169,421,2103,Snowy,162,2,2,0
8,Apple,Fruits,23-12-2023,420,645,2101,Sunny,414,3,2,1
14,Water,Beverages,27-09-2023,149,331,1928,Snowy,166,2,3,1
6,Milk,Dairy,18-05-2023,216,445,1870,Sunny,194,2,1,1
8,Apple,Fruits,29-10-2023,420,208,4011,Snowy,386,2,3,0
1,Cream,Dairy,27-06-2023,476,729,4843,Cloudy,463,2,1,0
12,Pepper,Vegetables,12-05-2023,175,505,2074,Cloudy,164,3,3,1
15,Yogurt,Dairy,25-12-2023,473,619,1341,Cloudy,475,2,2,0
18,Banana,Fruits,30-12-2023,101,706,4477,Rainy,111,3,1,1
12,Pepper,Vegetables,09-06-2023,412,541,3085,Windy,404,3,3,1
18,Banana,Fruits,29-11-2023,100,592,4068,Rainy,114,2,1,0
8,Apple,Fruits,11-09-2023,163,257,2015,Rainy,168,2,2,1
1,Cream,Dairy,25-09-2023,297,551,1936,Windy,329,2,2,1
16,Cheese,Dairy,25-02-2024,269,996,4318,Sunny,272,3,3,0
10,Orange,Fruits,06-11-2023,461,345,2135,Snowy,443,3,2,1
17,Potato,Vegetables,06-04-2024,210,886,3722,Cloudy,208,3,2,1
18,Banana,Fruits,22-12-2023,402,411,2447,Sunny,425,2,2,1
14,Water,Beverages,28-10-2023,283,310,4958,Cloudy,251,2,2,1
10,Orange,Fruits,31-12-2023,250,611,3053,Sunny,241,1,3,1
9,Cherry,Fruits,07-01-2024,206,946,1132,Cloudy,175,1,1,0
19,Butter,Dairy,01-02-2024,102,269,2583,Cloudy,110,2,2,0
5,Grapes,Fruits,23-08-2023,204,715,4772,Cloudy,190,3,2,0
8,Apple,Fruits,24-03-2024,275,467,2895,Snowy,283,3,2,1
17,Potato,Vegetables,18-04-2024,354,750,2987,Cloudy,342,3,1,0
5,Grapes,Fruits,05-03-2024,385,507,4985,Windy,352,1,2,0
11,Coffee,Beverages,20-04-2024,229,562,3613,Snowy,197,1,1,1
19,Butter,Dairy,02-04-2024,300,561,2684,Cloudy,313,1,3,0
8,Apple,Fruits,16-06-2023,487,998,1781,Snowy,467,1,2,0
12,Pepper,Vegetables,29-03-2024,468,856,3509,Snowy,489,3,1,1
20,Tomato,Vegetables,12-07-2023,333,599,2980,Snowy,329,2,3,0
11,Coffee,Beverages,27-02-2024,343,805,3874,Rainy,299,1,2,0
15,Yogurt,Dairy,19-10-2023,208,952,2074,Windy,255,1,3,0
9,Cherry,Fruits,17-02-2024,268,517,3736,Sunny,245,3,3,1
20,Tomato,Vegetables,15-09-2023,138,588,3192,Rainy,114,1,3,0
8,Apple,Fruits,31-12-2023,331,327,3063,Windy,337,3,2,0
10,Orange,Fruits,17-05-2023,332,764,4787,Windy,375,1,1,1
5,Grapes,Fruits,26-04-2024,318,580,1219,Windy,336,1,1,0
4,Juice,Beverages,04-11-2023,349,777,2092,Snowy,363,1,2,1
9,Cherry,Fruits,13-04-2024,463,532,1290,Snowy,387,1,2,0
10,Orange,Fruits,17-11-2023,362,487,1506,Windy,357,3,1,1
9,Cherry,Fruits,07-12-2023,386,996,4199,Snowy,347,1,3,0
13,Soda,Beverages,04-04-2024,183,532,2938,Cloudy,201,2,3,1
15,Yogurt,Dairy,28-07-2023,117,882,3052,Sunny,107,3,1,1
5,Grapes,Fruits,25-02-2024,182,780,3695,Snowy,199,3,2,0
2,Carrot,Vegetables,07-04-2024,158,843,3246,Sunny,156,2,3,1
11,Coffee,Beverages,29-12-2023,468,783,4082,Rainy,395,1,1,1
9,Cherry,Fruits,26-01-2024,490,996,1389,Cloudy,456,2,2,0
9,Cherry,Fruits,10-10-2023,196,761,3748,Rainy,171,1,1,0
6,Milk,Dairy,26-08-2023,345,803,4226,Rainy,349,2,2,1
8,Apple,Fruits,25-06-2023,390,805,2773,Cloudy,458,3,3,1
19,Butter,Dairy,10-04-2024,130,638,4867,Windy,136,1,2,1
15,Yogurt,Dairy,10-10-2023,185,415,2445,Rainy,182,2,2,1
13,Soda,Beverages,27-04-2024,268,634,4561,Windy,254,1,2,0
17,Potato,Vegetables,24-05-2023,373,505,2113,Sunny,354,2,1,1
14,Water,Beverages,08-10-2023,349,315,1714,Rainy,417,2,2,0
2,Carrot,Vegetables,29-06-2023,357,680,3219,Rainy,401,3,3,0
17,Potato,Vegetables,11-05-2023,146,546,2510,Rainy,138,1,2,0
1,Cream,Dairy,20-10-2023,420,516,1998,Rainy,415,2,1,0
8,Apple,Fruits,21-01-2024,202,690,4799,Windy,198,3,1,0
17,Potato,Vegetables,11-05-2023,122,286,3540,Rainy,121,2,3,0
15,Yogurt,Dairy,21-04-2024,138,925,1988,Rainy,135,2,2,0
1,Cream,Dairy,03-09-2023,152,490,1141,Cloudy,152,2,3,1
10,Orange,Fruits,06-08-2023,209,841,4653,Cloudy,174,1,1,1
11,Coffee,Beverages,13-09-2023,491,779,4126,Cloudy,559,2,2,0
13,Soda,Beverages,16-06-2023,422,932,3863,Snowy,399,2,2,1
4,Juice,Beverages,23-01-2024,493,811,2964,Snowy,567,2,3,1
7,Cucumber,Vegetables,11-09-2023,237,318,1321,Snowy,274,3,3,1
7,Cucumber,Vegetables,08-07-2023,407,959,1653,Cloudy,399,3,3,0
14,Water,Beverages,17-03-2024,281,787,3344,Sunny,276,2,3,0
18,Banana,Fruits,13-03-2024,489,216,2138,Sunny,426,2,1,0
7,Cucumber,Vegetables,27-05-2023,470,804,1590,Snowy,535,2,3,0
9,Cherry,Fruits,10-04-2024,467,204,2024,Snowy,390,3,3,1
8,Apple,Fruits,19-07-2023,471,860,3552,Windy,444,1,1,0
16,Cheese,Dairy,18-07-2023,383,403,4048,Snowy,353,2,2,1
16,Cheese,Dairy,16-01-2024,280,888,3466,Rainy,290,3,3,1
13,Soda,Beverages,28-04-2024,231,591,4332,Cloudy,212,2,2,0
8,Apple,Fruits,16-06-2023,261,914,2943,Windy,242,2,2,1
9,Cherry,Fruits,02-05-2023,102,456,2801,Cloudy,95,2,2,1
12,Pepper,Vegetables,20-09-2023,178,749,4674,Windy,200,3,2,0
20,Tomato,Vegetables,09-05-2023,386,222,4690,Rainy,380,2,1,0
20,Tomato,Vegetables,29-07-2023,466,279,2441,Cloudy,407,2,2,0
6,Milk,Dairy,24-06-2023,203,746,2959,Sunny,162,1,1,0
13,Soda,Beverages,23-10-2023,239,678,2899,Snowy,235,2,3,0
9,Cherry,Fruits,01-11-2023,162,889,4263,Snowy,167,1,1,0
15,Yogurt,Dairy,29-01-2024,382,307,3614,Snowy,336,3,2,1
1,Cream,Dairy,19-06-2023,260,965,1755,Snowy,242,3,3,0
14,Water,Beverages,19-07-2023,205,887,2522,Cloudy,232,2,3,1
1,Cream,Dairy,07-09-2023,108,265,4693,Windy,100,1,2,0
16,Cheese,Dairy,21-08-2023,337,249,1372,Windy,300,3,3,0
2,Carrot,Vegetables,27-04-2024,498,987,2150,Snowy,414,2,2,0
18,Banana,Fruits,30-11-2023,140,329,1857,Snowy,145,3,3,1
8,Apple,Fruits,03-09-2023,393,643,4748,Snowy,372,2,2,1
3,Beer,Beverages,16-12-2023,355,619,4831,Cloudy,345,2,2,1
12,Pepper,Vegetables,08-06-2023,103,723,4459,Snowy,93,1,3,0
7,Cucumber,Vegetables,11-12-2023,356,766,2078,Windy,359,2,2,1
10,Orange,Fruits,29-06-2023,181,863,3979,Windy,199,3,1,0
19,Butter,Dairy,12-04-2024,134,816,1441,Snowy,143,1,2,1
11,Coffee,Beverages,07-03-2024,338,238,3432,Windy,406,2,1,0
18,Banana,Fruits,30-08-2023,128,599,1706,Sunny,145,2,3,1
5,Grapes,Fruits,02-08-2023,270,960,2439,Sunny,221,2,3,1
15,Yogurt,Dairy,17-02-2024,123,324,1836,Rainy,116,2,1,0
14,Water,Beverages,21-08-2023,486,706,3762,Cloudy,495,2,1,1
1,Cream,Dairy,10-10-2023,152,409,4428,Snowy,133,2,2,0
12,Pepper,Vegetables,17-05-2023,303,239,1221,Cloudy,297,3,1,1
5,Grapes,Fruits,20-06-2023,485,948,2199,Rainy,477,3,1,0
12,Pepper,Vegetables,07-05-2023,332,758,1999,Windy,346,2,3,1
8,Apple,Fruits,30-05-2023,205,752,3668,Sunny,184,1,3,1
5,Grapes,Fruits,28-05-2023,122,580,2944,Cloudy,118,3,2,1
9,Cherry,Fruits,10-10-2023,491,411,3275,Windy,431,1,1,0
7,Cucumber,Vegetables,29-11-2023,412,285,2110,Snowy,462,3,1,0
1,Cream,Dairy,11-02-2024,457,542,3409,Windy,509,1,2,1
16,Cheese,Dairy,15-12-2023,309,525,4823,Cloudy,378,2,2,1
15,Yogurt,Dairy,23-08-2023,463,303,3809,Sunny,519,3,1,0
9,Cherry,Fruits,14-09-2023,476,690,3452,Windy,490,2,2,0
18,Banana,Fruits,04-08-2023,294,604,1952,Snowy,310,1,1,1
20,Tomato,Vegetables,31-12-2023,444,560,4675,Windy,412,1,3,0
16,Cheese,Dairy,02-01-2024,400,593,3751,Sunny,355,2,2,1
19,Butter,Dairy,22-05-2023,210,600,2202,Sunny,211,2,2,1
4,Juice,Beverages,05-10-2023,137,713,3513,Snowy,104,3,2,0
4,Juice,Beverages,09-10-2023,101,554,4512,Sunny,87,2,3,1
6,Milk,Dairy,14-04-2024,275,804,2919,Snowy,236,2,2,0
16,Cheese,Dairy,18-10-2023,351,442,1053,Rainy,357,2,2,1
10,Orange,Fruits,21-09-2023,473,396,3094,Rainy,524,2,2,0
15,Yogurt,Dairy,29-10-2023,389,444,2576,Snowy,349,3,2,1
3,Beer,Beverages,11-07-2023,285,729,1638,Rainy,242,3,2,0
17,Potato,Vegetables,11-06-2023,490,205,4268,Sunny,482,1,1,0
10,Orange,Fruits,12-06-2023,427,992,2239,Rainy,455,2,1,0
11,Coffee,Beverages,21-12-2023,246,680,3772,Windy,297,1,1,1
3,Beer,Beverages,28-06-2023,456,666,1150,Windy,470,3,3,1
3,Beer,Beverages,27-01-2024,138,369,4030,Cloudy,149,3,2,1
7,Cucumber,Vegetables,24-04-2024,170,331,3984,Windy,172,1,3,0
20,Tomato,Vegetables,10-07-2023,481,755,3725,Sunny,472,3,1,1
4,Juice,Beverages,10-10-2023,280,655,2117,Windy,274,1,1,1
20,Tomato,Vegetables,06-07-2023,451,440,2728,Snowy,527,2,3,0
5,Grapes,Fruits,23-10-2023,152,776,2800,Sunny,140,3,2,1
12,Pepper,Vegetables,27-04-2024,427,703,2561,Snowy,461,2,1,0
17,Potato,Vegetables,24-06-2023,352,967,4006,Cloudy,352,1,2,0
1,Cream,Dairy,26-10-2023,186,848,4587,Sunny,149,1,1,0
5,Grapes,Fruits,02-01-2024,415,665,1955,Sunny,392,1,1,1
19,Butter,Dairy,03-11-2023,440,207,2110,Rainy,470,1,2,1
2,Carrot,Vegetables,18-07-2023,433,841,4587,Windy,441,3,2,1
14,Water,Beverages,30-04-2023,200,207,4479,Snowy,179,3,3,1
18,Banana,Fruits,26-01-2024,350,505,1542,Windy,416,2,3,0
12,Pepper,Vegetables,26-12-2023,409,815,2672,Windy,399,1,2,0
2,Carrot,Vegetables,03-05-2023,358,688,2714,Cloudy,364,1,2,1
15,Yogurt,Dairy,23-08-2023,215,641,2089,Windy,235,2,3,0
6,Milk,Dairy,22-02-2024,201,859,4106,Snowy,164,1,1,1
11,Coffee,Beverages,24-08-2023,465,716,3112,Sunny,495,1,2,1
1,Cream,Dairy,22-12-2023,289,662,2046,Sunny,295,1,3,0
15,Yogurt,Dairy,11-10-2023,440,604,3490,Cloudy,456,3,1,1
9,Cherry,Fruits,15-02-2024,303,452,3374,Rainy,263,1,2,0
2,Carrot,Vegetables,04-06-2023,423,421,2033,Cloudy,381,1,1,0
1,Cream,Dairy,09-11-2023,222,384,4377,Cloudy,200,2,1,1
3,Beer,Beverages,29-07-2023,482,779,1293,Rainy,433,1,3,1
3,Beer,Beverages,19-02-2024,322,289,4241,Cloudy,308,2,2,1
14,Water,Beverages,16-08-2023,218,658,1231,Snowy,239,2,2,1
16,Cheese,Dairy,08-05-2023,363,485,3215,Rainy,373,2,1,0
7,Cucumber,Vegetables,12-08-2023,147,586,1736,Rainy,140,2,2,0
2,Carrot,Vegetables,14-01-2024,484,601,1471,Cloudy,498,3,1,1
8,Apple,Fruits,30-04-2023,435,621,1118,Snowy,502,2,1,1
13,Soda,Beverages,01-10-2023,440,900,1391,Cloudy,459,1,2,0
5,Grapes,Fruits,09-04-2024,297,481,1545,Rainy,308,1,2,0
7,Cucumber,Vegetables,30-01-2024,183,657,1258,Sunny,187,3,2,1
19,Butter,Dairy,19-10-2023,222,920,1913,Sunny,290,3,2,1
14,Water,Beverages,13-02-2024,329,625,2446,Snowy,348,3,2,1
18,Banana,Fruits,14-09-2023,109,237,2382,Windy,113,2,1,1
9,Cherry,Fruits,02-04-2024,183,578,2943,Sunny,177,3,1,1
19,Butter,Dairy,16-01-2024,225,998,2878,Cloudy,196,1,3,0
2,Carrot,Vegetables,15-07-2023,275,240,3287,Rainy,275,3,2,1
12,Pepper,Vegetables,02-06-2023,398,492,1128,Windy,468,3,3,1
19,Butter,Dairy,27-05-2023,411,468,1637,Windy,407,3,3,1
18,Banana,Fruits,09-08-2023,261,446,3435,Rainy,257,2,1,0
19,Butter,Dairy,23-11-2023,468,672,3882,Windy,495,3,3,0
2,Carrot,Vegetables,14-06-2023,125,291,3351,Rainy,144,2,2,1
13,Soda,Beverages,28-03-2024,205,223,3486,Rainy,215,2,2,0
3,Beer,Beverages,09-04-2024,229,258,3612,Windy,259,2,3,1
17,Potato,Vegetables,02-07-2023,114,556,4207,Sunny,119,1,1,1
13,Soda,Beverages,08-10-2023,282,458,3592,Rainy,298,2,1,1
4,Juice,Beverages,20-08-2023,378,867,2913,Rainy,397,1,1,1
12,Pepper,Vegetables,17-11-2023,237,962,3083,Sunny,242,3,3,1
7,Cucumber,Vegetables,08-12-2023,276,417,2637,Sunny,330,3,1,0
17,Potato,Vegetables,20-07-2023,137,794,3125,Cloudy,124,3,2,0
1,Cream,Dairy,09-06-2023,268,433,3176,Sunny,250,2,2,0
14,Water,Beverages,01-01-2024,352,474,3861,Sunny,353,1,2,1
5,Grapes,Fruits,03-10-2023,394,308,2193,Sunny,366,1,3,0
14,Water,Beverages,26-02-2024,288,623,1384,Snowy,330,2,1,0
12,Pepper,Vegetables,01-03-2024,298,750,1892,Windy,296,1,1,0
7,Cucumber,Vegetables,21-08-2023,405,464,4861,Windy,418,1,2,1
17,Potato,Vegetables,21-09-2023,366,360,3440,Cloudy,352,3,2,1
16,Cheese,Dairy,30-12-2023,248,668,3765,Snowy,253,1,1,1
11,Coffee,Beverages,29-06-2023,124,905,1615,Windy,129,1,2,0
3,Beer,Beverages,25-01-2024,479,935,4080,Snowy,454,3,1,1
20,Tomato,Vegetables,25-09-2023,358,690,3203,Snowy,407,3,1,0
20,Tomato,Vegetables,15-12-2023,235,673,1792,Windy,222,3,3,1
15,Yogurt,Dairy,23-06-2023,320,426,4989,Snowy,268,2,2,0
16,Cheese,Dairy,14-01-2024,287,846,2725,Windy,254,3,2,1
2,Carrot,Vegetables,14-09-2023,176,862,2084,Snowy,174,3,2,1
6,Milk,Dairy,30-10-2023,471,658,3493,Rainy,409,3,3,0
1,Cream,Dairy,08-10-2023,216,344,4713,Cloudy,233,3,1,1
10,Orange,Fruits,01-11-2023,263,555,3184,Sunny,239,1,1,0
17,Potato,Vegetables,24-01-2024,273,389,3777,Cloudy,292,1,1,1
3,Beer,Beverages,31-08-2023,172,942,2075,Rainy,174,3,1,1
11,Coffee,Beverages,08-01-2024,257,423,1094,Windy,297,3,1,1
12,Pepper,Vegetables,19-10-2023,454,882,4174,Rainy,432,2,3,0
6,Milk,Dairy,24-06-2023,284,426,2419,Sunny,338,3,2,1
18,Banana,Fruits,08-11-2023,454,776,1632,Snowy,418,1,1,0
16,Cheese,Dairy,08-04-2024,103,589,1734,Snowy,95,1,2,0
9,Cherry,Fruits,22-07-2023,283,873,3315,Sunny,287,3,1,0
11,Coffee,Beverages,15-09-2023,369,591,4480,Cloudy,372,3,2,0
18,Banana,Fruits,28-09-2023,106,838,4322,Cloudy,111,1,1,1
19,Butter,Dairy,03-05-2023,280,846,2358,Rainy,309,3,3,1
11,Coffee,Beverages,20-11-2023,146,839,1538,Rainy,168,1,3,0
16,Cheese,Dairy,21-01-2024,195,847,1689,Snowy,193,2,1,1
2,Carrot,Vegetables,31-05-2023,237,357,3205,Sunny,242,1,2,0
14,Water,Beverages,12-02-2024,168,621,2464,Snowy,162,3,1,0
15,Yogurt,Dairy,30-09-2023,346,234,4130,Rainy,244,2,1,0
14,Water,Beverages,17-09-2023,109,639,3809,Snowy,102,2,2,1
4,Juice,Beverages,14-06-2023,414,413,1804,Cloudy,406,3,3,0
17,Potato,Vegetables,01-05-2023,350,990,2582,Snowy,380,2,1,0
4,Juice,Beverages,03-04-2024,255,248,4566,Rainy,239,1,1,1
9,Cherry,Fruits,26-01-2024,111,824,2752,Rainy,111,1,1,0
2,Carrot,Vegetables,06-02-2024,366,588,2737,Snowy,331,2,1,0
10,Orange,Fruits,27-07-2023,393,426,4052,Sunny,390,1,1,1
6,Milk,Dairy,15-02-2024,224,530,2329,Sunny,235,1,1,0
1,Cream,Dairy,19-08-2023,405,469,1435,Snowy,394,1,2,0
2,Carrot,Vegetables,09-06-2023,298,736,4677,Rainy,303,3,3,1
9,Cherry,Fruits,25-10-2023,146,368,2745,Windy,147,3,3,0
11,Coffee,Beverages,05-09-2023,152,647,2396,Windy,150,1,1,1
10,Orange,Fruits,04-07-2023,255,352,2002,Rainy,252,1,3,1
8,Apple,Fruits,10-10-2023,143,951,2544,Sunny,114,1,2,1
20,Tomato,Vegetables,12-04-2024,304,728,1117,Snowy,264,1,2,1
12,Pepper,Vegetables,16-10-2023,140,972,2930,Rainy,145,3,2,0
9,Cherry,Fruits,20-10-2023,466,410,2699,Snowy,488,2,1,1
16,Cheese,Dairy,26-06-2023,203,614,3443,Sunny,209,2,3,1
16,Cheese,Dairy,30-08-2023,204,295,3010,Sunny,220,1,1,0
6,Milk,Dairy,20-07-2023,409,332,2507,Rainy,356,1,2,0
5,Grapes,Fruits,11-07-2023,478,788,2792,Cloudy,448,3,2,1
6,Milk,Dairy,12-09-2023,315,993,2236,Cloudy,323,3,3,0
15,Yogurt,Dairy,28-09-2023,331,506,4061,Sunny,339,1,1,1
16,Cheese,Dairy,08-03-2024,384,525,3105,Windy,320,3,1,0
15,Yogurt,Dairy,28-09-2023,417,802,2598,Cloudy,334,3,2,1
10,Orange,Fruits,24-07-2023,105,418,2569,Sunny,88,1,1,1
13,Soda,Beverages,15-07-2023,289,695,4419,Cloudy,282,2,1,0
1,Cream,Dairy,29-04-2024,494,379,3121,Rainy,532,2,1,1
13,Soda,Beverages,13-12-2023,204,642,1301,Rainy,241,1,3,1
13,Soda,Beverages,19-05-2023,371,717,1822,Snowy,386,2,2,0
7,Cucumber,Vegetables,12-05-2023,388,258,3589,Windy,303,3,1,1
20,Tomato,Vegetables,31-12-2023,290,731,4397,Windy,248,2,3,0
11,Coffee,Beverages,02-04-2024,281,772,3618,Sunny,261,1,1,0
13,Soda,Beverages,22-05-2023,271,953,1928,Snowy,241,1,3,1
14,Water,Beverages,02-01-2024,492,317,2619,Cloudy,482,3,2,0
5,Grapes,Fruits,06-07-2023,133,978,2907,Snowy,137,2,2,0
12,Pepper,Vegetables,23-12-2023,471,694,2822,Cloudy,504,3,2,0
1,Cream,Dairy,23-12-2023,298,438,4068,Snowy,300,3,1,0
15,Yogurt,Dairy,28-01-2024,339,478,3206,Snowy,365,1,3,1
5,Grapes,Fruits,14-11-2023,292,206,2569,Rainy,289,2,3,0
3,Beer,Beverages,18-08-2023,408,798,3139,Snowy,383,2,1,1
7,Cucumber,Vegetables,04-04-2024,335,597,3464,Windy,290,3,3,0
17,Potato,Vegetables,14-09-2023,381,557,4436,Rainy,406,2,1,1
10,Orange,Fruits,24-10-2023,362,968,1829,Cloudy,283,3,2,1
8,Apple,Fruits,31-12-2023,478,974,3269,Windy,509,1,3,0
3,Beer,Beverages,16-11-2023,167,335,4640,Cloudy,144,1,1,0
16,Cheese,Dairy,06-01-2024,246,606,3198,Cloudy,249,3,1,0
9,Cherry,Fruits,25-04-2024,348,771,1013,Snowy,299,3,3,1
5,Grapes,Fruits,26-04-2024,177,325,4658,Sunny,163,2,2,1
3,Beer,Beverages,11-12-2023,323,686,1466,Windy,348,2,3,0
12,Pepper,Vegetables,06-11-2023,379,399,3957,Windy,413,3,2,0
5,Grapes,Fruits,28-01-2024,261,218,1896,Windy,233,1,3,1
5,Grapes,Fruits,22-07-2023,273,330,4221,Windy,261,1,1,1
7,Cucumber,Vegetables,11-08-2023,288,299,3953,Cloudy,297,1,2,0
5,Grapes,Fruits,17-05-2023,419,307,4887,Windy,442,2,3,1
19,Butter,Dairy,02-07-2023,136,614,4105,Snowy,148,3,3,0
5,Grapes,Fruits,01-05-2023,316,544,4534,Cloudy,355,3,2,0
7,Cucumber,Vegetables,02-05-2023,350,869,4521,Rainy,345,3,2,1
10,Orange,Fruits,24-05-2023,445,278,2913,Snowy,413,3,1,1
10,Orange,Fruits,13-10-2023,425,435,3566,Windy,344,1,2,1
1,Cream,Dairy,25-07-2023,137,538,3505,Cloudy,128,2,2,1
20,Tomato,Vegetables,30-09-2023,470,983,1791,Windy,434,2,2,0
5,Grapes,Fruits,21-04-2024,461,782,2015,Sunny,469,3,2,0
19,Butter,Dairy,23-10-2023,231,557,4194,Rainy,257,2,3,1
5,Grapes,Fruits,08-09-2023,435,681,4102,Windy,439,2,2,0
11,Coffee,Beverages,08-06-2023,173,708,2342,Sunny,199,2,1,0
15,Yogurt,Dairy,02-06-2023,303,875,2208,Snowy,303,1,2,0
18,Banana,Fruits,31-08-2023,289,691,1041,Windy,247,2,2,1
8,Apple,Fruits,24-11-2023,453,453,4107,Snowy,491,1,1,0
1,Cream,Dairy,10-04-2024,444,902,4609,Snowy,418,2,3,0
4,Juice,Beverages,07-08-2023,324,907,4711,Snowy,338,1,2,0
9,Cherry,Fruits,18-11-2023,268,341,1027,Rainy,286,1,2,0
12,Pepper,Vegetables,12-07-2023,144,943,2200,Snowy,139,1,1,0
15,Yogurt,Dairy,31-05-2023,326,626,2886,Rainy,337,1,1,0
18,Banana,Fruits,01-04-2024,232,775,1748,Rainy,264,3,2,1
16,Cheese,Dairy,11-09-2023,382,318,2848,Windy,410,3,2,1
13,Soda,Beverages,20-03-2024,112,202,3139,Cloudy,97,2,1,0
16,Cheese,Dairy,05-08-2023,417,277,1511,Windy,349,3,1,1
14,Water,Beverages,07-02-2024,255,465,1624,Rainy,285,3,3,1
18,Banana,Fruits,25-08-2023,112,778,1059,Cloudy,106,2,1,1
12,Pepper,Vegetables,16-11-2023,462,933,2500,Windy,573,1,1,1
9,Cherry,Fruits,26-09-2023,186,279,2919,Snowy,148,1,2,1
1,Cream,Dairy,03-11-2023,187,681,3370,Sunny,211,1,2,1
2,Carrot,Vegetables,02-04-2024,122,510,3867,Snowy,117,2,1,1
17,Potato,Vegetables,01-08-2023,400,476,1319,Cloudy,451,3,3,0
1,Cream,Dairy,26-08-2023,451,497,1149,Snowy,519,2,3,0
7,Cucumber,Vegetables,28-05-2023,413,590,3955,Cloudy,371,2,2,1
5,Grapes,Fruits,26-10-2023,244,368,2999,Snowy,205,3,2,0
2,Carrot,Vegetables,05-02-2024,174,530,3719,Windy,141,1,3,0
20,Tomato,Vegetables,18-05-2023,350,567,4529,Windy,335,1,1,1
1,Cream,Dairy,07-10-2023,372,440,1962,Snowy,362,2,2,0
18,Banana,Fruits,17-10-2023,274,423,1790,Sunny,272,1,1,1
10,Orange,Fruits,02-06-2023,348,711,2472,Snowy,336,1,2,0
7,Cucumber,Vegetables,01-08-2023,183,296,2130,Snowy,195,3,2,1
11,Coffee,Beverages,15-03-2024,193,686,2562,Windy,201,3,2,0
18,Banana,Fruits,28-06-2023,326,612,3720,Cloudy,325,1,3,1
12,Pepper,Vegetables,07-04-2024,299,657,2319,Rainy,327,3,3,0
5,Grapes,Fruits,18-10-2023,327,253,3752,Cloudy,344,1,2,1
5,Grapes,Fruits,12-03-2024,143,631,3185,Sunny,158,2,3,0
6,Milk,Dairy,03-12-2023,449,845,3448,Cloudy,377,1,3,0
12,Pepper,Vegetables,08-04-2024,178,848,4859,Snowy,167,3,3,0
5,Grapes,Fruits,30-09-2023,153,568,1452,Snowy,164,3,3,1
3,Beer,Beverages,09-07-2023,232,325,4303,Rainy,236,1,2,1
16,Cheese,Dairy,06-11-2023,425,756,2037,Sunny,389,1,2,1
17,Potato,Vegetables,18-06-2023,296,245,1662,Rainy,313,2,1,1
17,Potato,Vegetables,02-04-2024,487,900,3979,Sunny,609,3,2,1
6,Milk,Dairy,26-04-2024,336,459,4772,Windy,300,2,1,0
18,Banana,Fruits,01-09-2023,110,244,3188,Rainy,114,3,1,1
